time,input
145.8,0.3
145.9,0.3
146.0,0.3
146.1,0.3
146.20000000000002,0.3
146.3,0.3
146.4,0.3
146.5,0.3
146.6,0.3
146.70000000000002,0.3
146.8,0.3
146.9,0.3
147.0,0.3
147.1,0.3
147.20000000000002,0.3
147.3,0.3
147.4,0.3
147.5,0.3
147.6,0.3
147.70000000000002,0.3
147.8,0.3
147.9,0.3
148.0,0.3
148.1,0.3
148.20000000000002,0.3
148.3,0.3
148.4,0.3
148.5,0.3
148.6,0.3
148.70000000000002,0.3
148.8,0.3
148.9,0.3
149.0,0.3
149.1,0.3
149.20000000000002,0.3
149.3,0.3
149.4,0.3
149.5,0.3
149.6,0.3
149.70000000000002,0.3
149.8,0.3
149.9,0.3
